paper_id,replacement_pct,age_days,strength_mpa,is_range,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,specific_gravity,mean_particle_um,specific_surface,bet_surface,blaine,wb_ratio,burn_temp_c,burn_duration,grind_duration,pozzolanic_reactivity,activation_method,mineralogy,processing_method
22,40.0,56.0,28.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,0.0,90.0,47.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,10.0,90.0,42.5,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,20.0,90.0,38.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,30.0,90.0,35.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,40.0,90.0,32.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,40.0,7.0,11.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,0.0,28.0,39.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,40.0,28.0,20.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,0.0,56.0,43.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,20.0,56.0,35.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,40.0,56.0,26.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,0.0,90.0,45.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,10.0,90.0,41.5,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,30.0,90.0,33.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
22,40.0,90.0,29.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn
24,10.0,7.0,12.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,10.0,14.0,14.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,10.0,21.0,18.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,10.0,28.0,22.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,20.0,7.0,11.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,20.0,14.0,13.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,20.0,21.0,18.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,20.0,28.0,20.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,10.0,7.0,10.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,25.0,14.0,12.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,25.0,21.0,14.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
24,25.0,28.0,19.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn
27,0.0,3.0,24.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,0.0,7.0,37.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,0.0,28.0,50.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,5.0,3.0,21.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,5.0,7.0,37.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,5.0,28.0,49.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,10.0,3.0,22.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,10.0,7.0,36.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,10.0,28.0,48.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,15.0,3.0,12.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,15.0,7.0,23.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,15.0,28.0,33.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,20.0,3.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,20.0,7.0,9.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,20.0,28.0,17.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,25.0,3.0,1.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,25.0,7.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,25.0,28.0,9.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,30.0,3.0,1.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,30.0,7.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
27,30.0,28.0,6.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn
28,10.0,2.0,22.0,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,7.0,34.6,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,28.0,47.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,90.0,57.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,2.0,18.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,7.0,31.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,28.0,40.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,90.0,55.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,2.0,14.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,7.0,24.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,28.0,39.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,90.0,48.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,2.0,21.0,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,7.0,33.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,28.0,44.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,90.0,58.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,2.0,18.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,7.0,31.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,28.0,44.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,90.0,57.2,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,2.0,15.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,7.0,25.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,28.0,39.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,90.0,48.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,2.0,20.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,7.0,36.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,28.0,50.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,7.0,32.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,28.0,49.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,2.0,16.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,7.0,28.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,28.0,47.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,2.0,22.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,7.0,38.2,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,10.0,28.0,53.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,2.0,19.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,7.0,33.6,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,20.0,28.0,51.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,2.0,17.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,7.0,30.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
28,30.0,28.0,48.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other
30,0.0,7.0,17.51,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,5.0,7.0,16.88,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,10.0,7.0,12.01,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,15.0,7.0,11.24,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,20.0,7.0,10.86,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,25.0,7.0,7.95,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,0.0,14.0,21.6,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,5.0,14.0,17.44,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,10.0,14.0,12.83,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,15.0,14.0,12.55,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,20.0,14.0,11.51,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,25.0,14.0,8.98,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,0.0,28.0,29.15,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,5.0,28.0,27.68,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,10.0,28.0,20.88,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,15.0,28.0,18.7,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,20.0,28.0,18.59,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
30,25.0,28.0,13.29,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other
33,10.0,28.0,39.2,False,77.82000000000001,0.5,3.2,0.305,0.96,,,0.1149999999999999,,,0.925,190.0,,,,0.5,650.0,1.0,,2.0,both,amorphous,controlled_burn
35,5.0,7.0,14.3,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,10.0,7.0,15.6,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,15.0,7.0,12.9,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,20.0,7.0,11.5,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,5.0,14.0,18.4,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,10.0,14.0,19.5,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,15.0,14.0,15.9,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,20.0,14.0,12.4,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,0.0,28.0,27.0,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,5.0,28.0,24.8,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,10.0,28.0,29.3,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,15.0,28.0,17.6,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
35,20.0,28.0,16.03,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,
36,0.0,1.0,125.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,0.0,3.0,135.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,0.0,28.0,160.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,0.0,91.0,172.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,10.0,1.0,135.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,10.0,3.0,152.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,10.0,28.0,165.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,10.0,91.0,178.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,20.0,1.0,120.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,20.0,3.0,141.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,20.0,28.0,175.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
36,20.0,91.0,186.0,True,87.96,1.14,0.3,0.52,,0.47,,3.29,3.81,42.925,2.1,2.746,,,,0.2766666666666666,,,45.0,2.0,mechanical,amorphous,uncontrolled_burn
38,0.0,7.0,22.5,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,0.0,28.0,32.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,0.0,56.0,36.5,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,7.0,23.4,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,28.0,34.2,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,56.0,39.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,7.0,24.3,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,28.0,36.1,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,56.0,41.4,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,7.0,22.5,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,28.0,35.3,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,56.0,39.9,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,7.0,20.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,28.0,33.1,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,56.0,38.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,7.0,23.4,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,28.0,35.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,56.0,40.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,7.0,24.5,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,28.0,38.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,5.0,56.0,43.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,7.0,25.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,28.0,40.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,10.0,56.0,46.8,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,7.0,24.1,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,28.0,38.5,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,15.0,56.0,44.0,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,7.0,21.3,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,28.0,36.3,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
38,20.0,56.0,42.2,False,90.4,,1.7,1.6,0.7,,,,,90.4,,,,,,0.5,,,,2.0,,amorphous,
39,0.0,7.0,33.24,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,5.0,7.0,5.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,10.0,7.0,10.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,15.0,7.0,15.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,20.0,7.0,20.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,0.0,28.0,47.47,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,5.0,28.0,5.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,10.0,28.0,10.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,15.0,28.0,15.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
39,20.0,28.0,20.0,False,,,,,,,,,,,2.3,45.0,,,,0.4,,,,,,,other
40,20.0,100.0,50.0,True,63.3325,3.225714285714285,3.5142857142857147,2.165,1.5625,1.4137499999999998,1.3025,2.5475000000000003,10.154285714285717,432.4666666666667,2.29,28.25,52.400000000000006,,7000.0,0.4366666666666666,487.75,30.83333333333333,150.0,2.0,mechanical,mixed,controlled_burn
42,0.0,7.0,50.84,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
42,0.0,28.0,83.36,False,86.73,0.39,0.04,0.61,0.08,1.32,9.76,0.01,0.54,,,,,,,0.4,600.0,5.0,,2.0,thermal,,burn_other
