paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,d10,d50,d90,mean_particle_um,specific_surface,bet_surface,blaine,water_absorption,specific_gravity,bulk_density,wb_ratio,thermal_temp_c,thermal_duration,grind_duration,grind_speed,pozzolanic_reactivity,activation_method,processing_method,mineralogy,material_family,reported_optimum_pct,empirical_optimum_pct
64,0h700°C,0.0,,23.3,,False,False,,sheet1,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h900°C,0.0,,24.0,,False,False,,sheet1,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,0h800°C,0.0,,24.8,,False,False,,sheet1,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h700°C,0.0,,26.0,,False,False,,sheet1,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h800°C,0.0,,26.4,,False,False,,sheet1,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h0°C,25.0,,20.6,,False,False,Mechanical,matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,0h0°C,25.0,,21.3,,False,False,Unactivated (Fresh),matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,0h700°C,25.0,,23.3,,False,False,Thermal,matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,0h800°C,25.0,,24.8,,False,False,Thermal,matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h700°C,25.0,,26.0,,False,False,Thermomechanical,matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
64,5h800°C,25.0,,26.4,,False,False,Thermomechanical,matrix,51.57333333333333,9.8,9.816666666666668,3.155,1.6883333333333332,0.365,0.49666666666666665,1.445,4.641666666666667,,60.33083333333334,326.8831578947369,90.73083333333334,,,12185.454545454546,,,2.602,,0.5,750.0,2.0,3.3333333333333335,30.0,1.0,multiple,crushing,,cdw,,
66,C-RFC0,0.0,,38.45,,False,False,,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
66,C-RFC25,25.0,,40.25,,False,False,Accelerated Carbonation,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
66,C-RFC50,50.0,,42.5,,False,False,Accelerated Carbonation,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
66,C-RFC75,75.0,,45.05,,False,False,Accelerated Carbonation,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
66,C-RFC100,100.0,,46.05,,False,False,Accelerated Carbonation,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
66,C-RFC100,100.0,,46.8,,False,False,Accelerated Carbonation,matrix,,,,,,,,,,,,,,,,,,7.8500000000000005,,2526.5,,,,,,,carbonation,crushing,calcite,other,,
68,,0.0,3.0,13.44,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,0.0,3.0,27.25,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,0.0,3.0,32.0,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,13.27,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,13.65,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,27.18,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,27.95,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,31.6,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,2.5,3.0,32.5,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,12.13,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,14.58,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,25.82,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,29.8,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,30.03,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,5.0,3.0,34.6,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,11.69,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,14.3,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,23.94,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,27.84,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,29.33,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,7.5,3.0,34.1,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,11.04,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,15.18,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,22.52,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,26.19,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,31.0,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,10.0,3.0,36.2,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,12.5,3.0,7.37,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
68,,12.5,3.0,13.9,,False,True,,sheet1,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,crushing,,cdw,10.0,
