paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source
31,CEM-cRCP_I,40.0,90.0,50.0,,True,True,Wet carbonation / Aqueous mineralization,matrix
31,CEM-cRCP_III,40.0,90.0,55.0,,True,True,Wet carbonation / Aqueous mineralization,matrix
32,,0.0,,31.7,,True,False,,sheet1
32,J1,10.0,,29.58,,False,False,Mechanical Grinding,matrix
32,JF32,15.0,,30.2,,True,False,Mechanical Grinding,matrix
32,JF12,15.0,,36.0,,True,False,Mechanical Grinding,matrix
32,J2,20.0,,24.0,,True,False,Mechanical Grinding,matrix
32,JF22,20.0,,26.8,,True,False,Mechanical Grinding,matrix
32,JF31,21.0,,23.5,,True,False,Mechanical Grinding,matrix
32,JF11,21.0,,24.2,,True,False,Mechanical Grinding,matrix
32,JF21,28.0,,19.5,,True,False,Mechanical Grinding,matrix
32,J3,30.0,,22.5,,True,False,Mechanical Grinding,matrix
32,J4,40.0,,18.2,,True,False,Mechanical Grinding,matrix
32,JF41,60.0,,18.5,,True,False,Mechanical Grinding,matrix
32,JF42,60.0,,23.1,,True,False,Mechanical Grinding,matrix
35,NAC,0.0,,36.8,,False,False,,matrix
35,RPC3-10%,10.0,,34.0,,True,False,,matrix
35,RPC2-10%,10.0,,35.5,,True,False,,matrix
35,,10.0,,36.0,,True,False,,sheet1
35,RPC1-10%,10.0,,36.5,,True,False,,matrix
35,,10.0,,37.0,,True,False,,sheet1
35,,10.0,,37.6,,True,False,,sheet1
35,RPC3-20%,20.0,,31.5,,True,False,,matrix
35,RPC2-20%,20.0,,32.5,,True,False,,matrix
35,,20.0,,33.0,,True,False,,sheet1
35,,20.0,,33.5,,True,False,,sheet1
35,RPC1-20%,20.0,,34.0,,True,False,,matrix
35,,20.0,,35.3,,True,False,,sheet1
35,RPC1-30%,30.0,,26.0,,True,False,,matrix
35,RPC3-30%,30.0,,26.2,,True,False,,matrix
35,,30.0,,27.2,,True,False,,sheet1
35,,30.0,,28.5,,True,False,,sheet1
35,,30.0,,29.3,,True,False,,sheet1
36,0% RFP (Table 4 / Fig 11),0.0,3.0,21.0,,False,True,,matrix
36,0% RFP (Table 4 / Fig 11),0.0,3.0,35.1,,False,True,,matrix
36,0% RFP (Table 4 / Fig 11),0.0,3.0,43.9,,False,True,,matrix
36,10% RFP (Table 4 / Fig 11),10.0,3.0,24.7,,False,True,Mechanical Activation (Ball milling),matrix
36,10% RFP (Table 4 / Fig 11),10.0,3.0,32.8,,False,True,Mechanical Activation (Ball milling),matrix
36,10% RFP (Table 4 / Fig 11),10.0,3.0,43.5,,False,True,Mechanical Activation (Ball milling),matrix
36,30% RFP (Table 4 / Fig 11),30.0,3.0,19.1,,False,True,Mechanical Activation (Ball milling),matrix
36,30% RFP (Table 4 / Fig 11),30.0,3.0,24.0,,False,True,Mechanical Activation (Ball milling),matrix
36,30% RFP (Table 4 / Fig 11),30.0,3.0,33.3,,False,True,Mechanical Activation (Ball milling),matrix
36,50% RFP (Table 4 / Fig 11),50.0,3.0,11.5,,False,True,Mechanical Activation (Ball milling),matrix
36,50% RFP (Table 4 / Fig 11),50.0,3.0,15.2,,False,True,Mechanical Activation (Ball milling),matrix
36,50% RFP (Table 4 / Fig 11),50.0,3.0,20.5,,False,True,Mechanical Activation (Ball milling),matrix
37,7d,0.0,7.0,29.1,,True,True,,sheet1
37,28d,0.0,28.0,33.6,,True,True,,sheet1
37,15% (8:2),15.0,7.0,25.7,,True,True,Mechanical activation,matrix
37,15% (6:4),15.0,7.0,27.4,,True,True,Mechanical activation,matrix
37,28d,15.0,28.0,30.5,,True,True,,sheet1
37,28d,15.0,28.0,35.0,,True,True,,sheet1
37,2),15.0,,25.7,,True,False,,sheet1
37,4),15.0,,27.4,,True,False,,sheet1
37,30% (8:2),30.0,7.0,20.0,,True,True,Mechanical activation,matrix
37,30% (6:4),30.0,7.0,22.5,,True,True,Mechanical activation,matrix
37,28d,30.0,28.0,27.0,,True,True,,sheet1
37,28d,30.0,28.0,28.2,,True,True,,sheet1
37,2),30.0,,20.0,,True,False,,sheet1
37,4),30.0,,22.5,,True,False,,sheet1
37,45% (8:2),45.0,7.0,19.2,,True,True,Mechanical activation,matrix
37,45% (6:4),45.0,7.0,20.3,,True,True,Mechanical activation,matrix
37,28d,45.0,28.0,21.2,,True,True,,sheet1
37,28d GRAPH-DERIVED,45.0,28.0,24.2,,True,True,,sheet1
37,2),45.0,,19.2,,True,False,,sheet1
37,4),45.0,,20.3,,True,False,,sheet1
38,,0.0,,39.7,,False,False,,sheet1
38,,15.0,,34.6,,False,False,,sheet1
38,,30.0,,26.8,,False,False,,sheet1
38,,40.0,,20.1,,False,False,,sheet1
38,,60.0,,15.8,,False,False,,sheet1
